sale_id,sale_date,product_id,region,channel,liters_sold,list_price_per_liter,discount,net_price_per_liter,revenue_eur
601041,19.06.2024,2,Liguria,Restaurant,324,3.6,0.025,3.51,1137.24
601042,19.06.2024,1,Lombardia,Store,374,3.2,0,3.2,1196.8
601043,19.06.2024,5,Emilia-Romagna,Store,10,2.8,0.005,2.79,27.9
601044,19.06.2024,6,Aosta,Store,423,3.1,0.029,3.01,1273.23
601045,20.06.2024,5,Liguria,Store,545,2.8,0.049,2.66,1449.7
601046,20.06.2024,4,Emilia-Romagna,Restaurant,329,3.3,0.012,3.26,1072.54
601047,20.06.2024,4,Emilia-Romagna,Store,454,3.3,0.017,3.24,1470.96
601048,20.06.2024,2,Liguria,Store,396,3.6,0.044,3.44,1362.24
601049,20.06.2024,4,Lombardia,Store,291,3.3,0.027,3.21,934.11
601050,20.06.2024,1,Emilia-Romagna,Store,388,3.2,0.054,3.03,1175.64
601051,21.06.2024,4,Liguria,Store,76,3.3,0.025,3.22,244.72
601052,21.06.2024,2,Emilia-Romagna,Store,421,3.6,0.006,3.58,1507.18
601053,21.06.2024,5,Toscana,Restaurant,450,2.8,0.017,2.75,1237.5
601054,21.06.2024,1,Aosta,Store,165,3.2,0.074,2.96,488.4
601055,21.06.2024,4,Emilia-Romagna,Store,49,3.3,0.052,3.13,153.37
601056,21.06.2024,2,Lombardia,Restaurant,210,3.6,0.047,3.43,720.3
601057,21.06.2024,5,Toscana,Restaurant,157,2.8,0.024,2.73,428.61
601058,21.06.2024,1,Liguria,Store,560,3.2,0.043,3.06,1713.6
601059,21.06.2024,4,Toscana,Store,315,3.3,0.016,3.25,1023.75
601060,22.06.2024,2,Emilia-Romagna,Store,362,3.6,0.031,3.49,1263.38
601061,22.06.2024,4,Liguria,Store,293,3.3,0.052,3.13,917.09
601062,22.06.2024,2,Lombardia,Store,327,3.6,0.033,3.48,1137.96
601063,22.06.2024,7,Piemonte,Store,401,4.5,0.02,4.41,1768.41
601064,22.06.2024,4,Toscana,Store,429,3.3,0.019,3.24,1389.96
601065,22.06.2024,1,Aosta,Restaurant,234,3.2,0.022,3.13,732.42
601066,22.06.2024,4,Emilia-Romagna,Store,311,3.3,0.086,3.02,939.22
601067,22.06.2024,3,Emilia-Romagna,Store,10,3.9,0.045,3.72,37.2
601068,22.06.2024,1,Lombardia,Store,36,3.2,0.001,3.2,115.2
601069,23.06.2024,6,Emilia-Romagna,Store,66,3.1,0.05,2.94,194.04
601070,23.06.2024,1,Aosta,Store,260,3.2,0.016,3.15,819
601071,23.06.2024,3,Lombardia,Store,116,3.9,0.046,3.72,431.52
601072,23.06.2024,2,Lombardia,Restaurant,105,3.6,0.081,3.31,347.55
601073,23.06.2024,5,Liguria,Store,421,2.8,0.019,2.75,1157.75
601074,23.06.2024,2,Liguria,Store,374,3.6,0.033,3.48,1301.52
601075,23.06.2024,2,Toscana,Store,118,3.6,0.06,3.38,398.84
601076,23.06.2024,7,Toscana,Store,160,4.5,0.073,4.17,667.2
601077,23.06.2024,1,Lombardia,Private,371,3.2,0.042,3.07,1138.97
601078,23.06.2024,3,Emilia-Romagna,Store,412,3.9,0.003,3.89,1602.68
601079,24.06.2024,1,Toscana,Store,561,3.2,0.062,3,1683
601080,24.06.2024,3,Liguria,Store,866,3.9,0.006,3.88,3360.08
601081,24.06.2024,7,Liguria,Store,976,4.5,0.04,4.32,4216.32
601082,25.06.2024,4,Lombardia,Store,725,3.3,0,3.3,2392.5
601083,25.06.2024,4,Lombardia,Private,458,3.3,0.024,3.22,1474.76
601084,25.06.2024,5,Liguria,Store,292,2.8,0.029,2.72,794.24
601085,25.06.2024,7,Lombardia,Store,170,4.5,0.023,4.4,748
601086,25.06.2024,4,Liguria,Store,758,3.3,0.068,3.08,2334.64
601087,26.06.2024,6,Lombardia,Restaurant,392,3.1,0.047,2.95,1156.4
601088,26.06.2024,1,Emilia-Romagna,Store,286,3.2,0,3.2,915.2
601089,26.06.2024,4,Aosta,Store,493,3.3,0.048,3.14,1548.02
601090,26.06.2024,5,Lombardia,Restaurant,495,2.8,0.031,2.71,1341.45
601091,26.06.2024,1,Liguria,Store,21,3.2,0.048,3.05,64.05
601092,26.06.2024,5,Lombardia,Private,124,2.8,0.002,2.79,345.96
601093,26.06.2024,3,Liguria,Store,10,3.9,0.015,3.84,38.4
601094,26.06.2024,1,Lombardia,Restaurant,342,3.2,0.05,3.04,1039.68
601095,26.06.2024,1,Lombardia,Store,240,3.2,0.057,3.02,724.8
601096,27.06.2024,2,Piemonte,Store,727,3.6,0.025,3.51,2551.77
601097,27.06.2024,1,Liguria,Private,619,3.2,0.009,3.17,1962.23
601098,27.06.2024,1,Liguria,Private,291,3.2,0.028,3.11,905.01
601099,27.06.2024,6,Emilia-Romagna,Store,766,3.1,0.022,3.03,2320.98
601100,28.06.2024,2,Liguria,Store,332,3.6,0.041,3.45,1145.4
601101,28.06.2024,4,Emilia-Romagna,Store,370,3.3,0.036,3.18,1176.6
601102,28.06.2024,4,Liguria,Store,476,3.3,0.033,3.19,1518.44
601103,28.06.2024,7,Toscana,Store,169,4.5,0.019,4.41,745.29
601104,28.06.2024,6,Liguria,Store,388,3.1,0.061,2.91,1129.08
601105,28.06.2024,5,Lombardia,Store,91,2.8,0.04,2.69,244.79
601106,28.06.2024,3,Liguria,Store,563,3.9,0.014,3.85,2167.55
601107,28.06.2024,4,Liguria,Restaurant,14,3.3,0.039,3.17,44.38
601108,29.06.2024,3,Emilia-Romagna,Store,962,3.9,0.061,3.66,3520.92
601109,29.06.2024,2,Lombardia,Restaurant,610,3.6,0.03,3.49,2128.9
601110,29.06.2024,6,Lombardia,Store,774,3.1,0.061,2.91,2252.34
601111,29.06.2024,4,Lombardia,Restaurant,57,3.3,0.047,3.14,178.98
601112,30.06.2024,3,Emilia-Romagna,Store,31,3.9,0.025,3.8,117.8
601113,30.06.2024,4,Liguria,Store,369,3.3,0,3.3,1217.7
601114,30.06.2024,4,Toscana,Store,464,3.3,0.023,3.22,1494.08
601115,30.06.2024,7,Liguria,Store,91,4.5,0.015,4.43,403.13
601116,30.06.2024,1,Liguria,Store,208,3.2,0.005,3.18,661.44
601117,30.06.2024,5,Lombardia,Restaurant,27,2.8,0,2.8,75.6
601118,30.06.2024,2,Lombardia,Store,438,3.6,0.036,3.47,1519.86
601119,30.06.2024,1,Lombardia,Restaurant,419,3.2,0.029,3.11,1303.09
601120,30.06.2024,5,Liguria,Restaurant,356,2.8,0.06,2.63,936.28
601121,01.07.2024,6,Toscana,Store,318,3.1,0.06,2.91,925.38
601122,01.07.2024,2,Lombardia,Store,1261,3.6,0.03,3.49,4400.89
601123,01.07.2024,2,Liguria,Store,342,3.6,0.002,3.59,1227.78
601124,01.07.2024,6,Lombardia,Store,326,3.1,0.019,3.04,991.04
601125,01.07.2024,6,Lombardia,Restaurant,156,3.1,0.057,2.92,455.52
601126,02.07.2024,6,Lombardia,Store,623,3.1,0.025,3.02,1881.46
601127,02.07.2024,1,Liguria,Store,518,3.2,0.026,3.12,1616.16
601128,02.07.2024,6,Liguria,Restaurant,830,3.1,0.061,2.91,2415.3
601129,02.07.2024,2,Lombardia,Store,432,3.6,0.01,3.56,1537.92
601130,03.07.2024,6,Liguria,Restaurant,498,3.1,0.027,3.02,1503.96
601131,03.07.2024,2,Liguria,Store,734,3.6,0.019,3.53,2591.02
601132,03.07.2024,6,Toscana,Store,332,3.1,0.02,3.04,1009.28
601133,03.07.2024,4,Piemonte,Store,732,3.3,0.051,3.13,2291.16
601134,03.07.2024,3,Toscana,Store,107,3.9,0.033,3.77,403.39
601135,04.07.2024,1,Emilia-Romagna,Restaurant,388,3.2,0.016,3.15,1222.2
601136,04.07.2024,4,Lombardia,Private,287,3.3,0.019,3.24,929.88
601137,04.07.2024,3,Toscana,Restaurant,83,3.9,0.029,3.79,314.57
601138,04.07.2024,4,Lombardia,Store,138,3.3,0.064,3.09,426.42
601139,04.07.2024,3,Lombardia,Store,149,3.9,0.014,3.85,573.65
601140,04.07.2024,7,Lombardia,Store,469,4.5,0.007,4.47,2096.43
601141,04.07.2024,6,Lombardia,Store,75,3.1,0.012,3.06,229.5
601142,04.07.2024,4,Liguria,Restaurant,265,3.3,0.028,3.21,850.65
601143,04.07.2024,2,Lombardia,Store,247,3.6,0.069,3.35,827.45
601144,04.07.2024,4,Lombardia,Restaurant,302,3.3,0.064,3.09,933.18
601145,05.07.2024,5,Liguria,Store,299,2.8,0.003,2.79,834.21
601146,05.07.2024,6,Liguria,Store,1392,3.1,0.023,3.03,4217.76
601147,05.07.2024,6,Aosta,Store,712,3.1,0.004,3.09,2200.08
601148,06.07.2024,5,Liguria,Store,681,2.8,0.046,2.67,1818.27
601149,06.07.2024,1,Liguria,Store,376,3.2,0.033,3.09,1161.84
601150,06.07.2024,3,Piemonte,Store,554,3.9,0,3.9,2160.6
601151,06.07.2024,5,Piemonte,Store,178,2.8,0.005,2.79,496.62
601152,06.07.2024,4,Liguria,Restaurant,614,3.3,0.025,3.22,1977.08
601153,07.07.2024,6,Toscana,Store,1004,3.1,0.033,3,3012
601154,07.07.2024,6,Emilia-Romagna,Store,311,3.1,0.015,3.05,948.55
601155,07.07.2024,4,Toscana,Store,736,3.3,0.025,3.22,2369.92
601156,07.07.2024,5,Liguria,Store,352,2.8,0.033,2.71,953.92
601157,08.07.2024,1,Lombardia,Store,208,3.2,0.012,3.16,657.28
601158,08.07.2024,7,Lombardia,Store,387,4.5,0.042,4.31,1667.97
601159,08.07.2024,7,Piemonte,Store,495,4.5,0.006,4.47,2212.65
601160,08.07.2024,1,Liguria,Store,72,3.2,0.023,3.13,225.36
601161,08.07.2024,2,Lombardia,Store,498,3.6,0,3.6,1792.8
601162,08.07.2024,5,Lombardia,Store,635,2.8,0.012,2.77,1758.95
601163,08.07.2024,2,Emilia-Romagna,Restaurant,86,3.6,0.032,3.48,299.28
601164,08.07.2024,4,Toscana,Store,22,3.3,0.035,3.18,69.96
601165,09.07.2024,3,Liguria,Store,96,3.9,0.029,3.79,363.84
601166,09.07.2024,2,Lombardia,Restaurant,45,3.6,0.004,3.59,161.55
601167,09.07.2024,2,Liguria,Store,292,3.6,0.048,3.43,1001.56
601168,09.07.2024,2,Lombardia,Restaurant,195,3.6,0.039,3.46,674.7
601169,09.07.2024,7,Toscana,Store,275,4.5,0.016,4.43,1218.25
601170,09.07.2024,2,Emilia-Romagna,Store,209,3.6,0,3.6,752.4
601171,09.07.2024,3,Emilia-Romagna,Restaurant,327,3.9,0.051,3.7,1209.9
601172,09.07.2024,2,Piemonte,Store,449,3.6,0.019,3.53,1584.97
601173,09.07.2024,2,Liguria,Restaurant,248,3.6,0.023,3.52,872.96
601174,09.07.2024,7,Liguria,Store,267,4.5,0,4.5,1201.5
601175,10.07.2024,3,Liguria,Store,364,3.9,0.053,3.69,1343.16
601176,10.07.2024,6,Lombardia,Store,322,3.1,0.004,3.09,994.98
601177,10.07.2024,3,Lombardia,Store,288,3.9,0.04,3.74,1077.12
601178,10.07.2024,1,Emilia-Romagna,Restaurant,29,3.2,0.012,3.16,91.64
601179,10.07.2024,3,Liguria,Store,166,3.9,0.01,3.86,640.76
601180,10.07.2024,2,Liguria,Store,439,3.6,0.014,3.55,1558.45
601181,10.07.2024,2,Lombardia,Store,208,3.6,0.038,3.46,719.68
601182,10.07.2024,1,Lombardia,Restaurant,203,3.2,0.001,3.2,649.6
601183,10.07.2024,3,Liguria,Restaurant,384,3.9,0,3.9,1497.6
601184,11.07.2024,6,Lombardia,Private,216,3.1,0.043,2.97,641.52
601185,11.07.2024,4,Lombardia,Store,341,3.3,0,3.3,1125.3
601186,11.07.2024,7,Emilia-Romagna,Store,471,4.5,0.038,4.33,2039.43
601187,11.07.2024,1,Piemonte,Store,459,3.2,0.044,3.06,1404.54
601188,11.07.2024,3,Liguria,Store,128,3.9,0.042,3.74,478.72
601189,11.07.2024,6,Emilia-Romagna,Store,161,3.1,0.041,2.97,478.17
601190,11.07.2024,4,Liguria,Store,248,3.3,0.055,3.12,773.76
601191,11.07.2024,3,Emilia-Romagna,Restaurant,379,3.9,0.048,3.71,1406.09
601192,12.07.2024,6,Lombardia,Store,1006,3.1,0.037,2.99,3007.94
601193,12.07.2024,6,Lombardia,Store,1320,3.1,0.016,3.05,4026
601194,12.07.2024,1,Lombardia,Restaurant,77,3.2,0.081,2.94,226.38
601195,13.07.2024,1,Liguria,Store,64,3.2,0.011,3.16,202.24
601196,13.07.2024,5,Liguria,Store,234,2.8,0.03,2.72,636.48
601197,13.07.2024,2,Lombardia,Restaurant,507,3.6,0.014,3.55,1799.85
601198,13.07.2024,4,Toscana,Restaurant,728,3.3,0,3.3,2402.4
601199,13.07.2024,5,Lombardia,Store,163,2.8,0.026,2.73,444.99
601200,13.07.2024,1,Emilia-Romagna,Store,707,3.2,0.023,3.13,2212.91
601201,14.07.2024,7,Liguria,Store,546,4.5,0.034,4.35,2375.1
601202,14.07.2024,5,Emilia-Romagna,Store,462,2.8,0.01,2.77,1279.74
601203,14.07.2024,7,Lombardia,Restaurant,694,4.5,0.03,4.37,3032.78
601204,14.07.2024,4,Liguria,Store,357,3.3,0.033,3.19,1138.83
601205,14.07.2024,5,Toscana,Store,344,2.8,0.019,2.75,946
601206,15.07.2024,5,Liguria,Store,183,2.8,0.038,2.69,492.27
601207,15.07.2024,4,Liguria,Store,155,3.3,0.036,3.18,492.9
601208,15.07.2024,2,Piemonte,Store,682,3.6,0.035,3.47,2366.54
601209,15.07.2024,6,Emilia-Romagna,Store,682,3.1,0.041,2.97,2025.54
601210,15.07.2024,2,Lombardia,Store,701,3.6,0.057,3.39,2376.39
601211,16.07.2024,1,Lombardia,Restaurant,440,3.2,0,3.2,1408
601212,16.07.2024,4,Toscana,Store,370,3.3,0.009,3.27,1209.9
601213,16.07.2024,3,Toscana,Store,398,3.9,0.034,3.77,1500.46
601214,16.07.2024,6,Lombardia,Restaurant,928,3.1,0.002,3.09,2867.52
601215,16.07.2024,3,Lombardia,Store,129,3.9,0.025,3.8,490.2
601216,16.07.2024,2,Liguria,Restaurant,138,3.6,0.008,3.57,492.66
601217,17.07.2024,4,Emilia-Romagna,Store,32,3.3,0.066,3.08,98.56
601218,17.07.2024,3,Lombardia,Store,961,3.9,0.059,3.67,3526.87
601219,17.07.2024,3,Lombardia,Store,1410,3.9,0.008,3.87,5456.7
601220,18.07.2024,5,Liguria,Store,522,2.8,0,2.8,1461.6
601221,18.07.2024,1,Lombardia,Store,506,3.2,0.015,3.15,1593.9
601222,18.07.2024,2,Liguria,Store,662,3.6,0.03,3.49,2310.38
601223,18.07.2024,4,Liguria,Store,62,3.3,0.037,3.18,197.16
601224,18.07.2024,3,Lombardia,Restaurant,126,3.9,0.006,3.88,488.88
601225,18.07.2024,3,Liguria,Store,525,3.9,0.021,3.82,2005.5
601226,19.07.2024,1,Emilia-Romagna,Restaurant,211,3.2,0.04,3.07,647.77
601227,19.07.2024,3,Lombardia,Store,297,3.9,0.021,3.82,1134.54
601228,19.07.2024,6,Piemonte,Restaurant,382,3.1,0.052,2.94,1123.08
601229,19.07.2024,1,Emilia-Romagna,Store,412,3.2,0.009,3.17,1306.04
601230,19.07.2024,1,Piemonte,Store,365,3.2,0.033,3.09,1127.85
601231,19.07.2024,5,Lombardia,Store,424,2.8,0.021,2.74,1161.76
601232,19.07.2024,2,Emilia-Romagna,Store,312,3.6,0.07,3.35,1045.2
601233,20.07.2024,4,Liguria,Restaurant,439,3.3,0.041,3.16,1387.24
601234,20.07.2024,3,Lombardia,Store,392,3.9,0.033,3.77,1477.84
601235,20.07.2024,1,Piemonte,Store,261,3.2,0.032,3.1,809.1
601236,20.07.2024,2,Emilia-Romagna,Store,341,3.6,0.026,3.51,1196.91
601237,20.07.2024,1,Lombardia,Store,67,3.2,0.03,3.1,207.7
601238,20.07.2024,3,Liguria,Store,357,3.9,0.04,3.74,1335.18
601239,20.07.2024,2,Toscana,Store,261,3.6,0.023,3.52,918.72
601240,20.07.2024,6,Liguria,Store,285,3.1,0,3.1,883.5
601241,21.07.2024,1,Emilia-Romagna,Store,491,3.2,0.03,3.1,1522.1
601242,21.07.2024,3,Emilia-Romagna,Restaurant,255,3.9,0.054,3.69,940.95
601243,21.07.2024,1,Emilia-Romagna,Store,389,3.2,0.034,3.09,1202.01
601244,21.07.2024,6,Liguria,Restaurant,513,3.1,0,3.1,1590.3
601245,21.07.2024,2,Liguria,Store,171,3.6,0.029,3.5,598.5
601246,21.07.2024,1,Lombardia,Store,67,3.2,0.056,3.02,202.34
601247,21.07.2024,5,Lombardia,Store,89,2.8,0.031,2.71,241.19
601248,21.07.2024,2,Lombardia,Store,83,3.6,0.046,3.43,284.69
601249,21.07.2024,5,Lombardia,Store,345,2.8,0.067,2.61,900.45
601250,22.07.2024,5,Aosta,Store,941,2.8,0.033,2.71,2550.11
601251,22.07.2024,5,Emilia-Romagna,Store,280,2.8,0.005,2.79,781.2
601252,22.07.2024,3,Liguria,Store,1182,3.9,0.03,3.78,4467.96
601253,23.07.2024,6,Liguria,Store,279,3.1,0.038,2.98,831.42
601254,23.07.2024,1,Liguria,Store,67,3.2,0.073,2.97,198.99
601255,23.07.2024,6,Piemonte,Store,324,3.1,0.019,3.04,984.96
601256,23.07.2024,7,Liguria,Store,248,4.5,0,4.5,1116
601257,23.07.2024,2,Liguria,Store,171,3.6,0.004,3.59,613.89
601258,23.07.2024,2,Lombardia,Restaurant,352,3.6,0.028,3.5,1232
601259,23.07.2024,2,Piemonte,Restaurant,25,3.6,0.033,3.48,87
601260,23.07.2024,5,Liguria,Restaurant,433,2.8,0.062,2.63,1138.79
601261,23.07.2024,4,Liguria,Store,403,3.3,0,3.3,1329.9
601262,23.07.2024,3,Emilia-Romagna,,101,3.9,,3.75,378.75
601263,24.07.2024,1,Liguria,Store,275,3.2,0.038,3.08,847
601264,24.07.2024,4,Lombardia,Restaurant,187,3.3,0.053,3.13,585.31
601265,24.07.2024,4,Emilia-Romagna,Store,96,3.3,0.023,3.22,309.12
601266,24.07.2024,2,Lombardia,Store,503,3.6,0.023,3.52,1770.56
601267,24.07.2024,7,Lombardia,Store,627,4.5,0.052,4.27,2677.29
601268,24.07.2024,4,Lombardia,Restaurant,613,3.3,0.065,3.09,1894.17
601269,24.07.2024,1,Lombardia,Store,102,3.2,0.042,3.07,313.14
601270,25.07.2024,7,Liguria,Store,743,4.5,0.015,4.43,3291.49
601271,25.07.2024,1,Toscana,Restaurant,272,3.2,0,3.2,870.4
601272,25.07.2024,1,Liguria,Store,111,3.2,0.025,3.12,346.32
601273,25.07.2024,1,Liguria,Store,614,3.2,0.039,3.08,1891.12
601274,25.07.2024,3,Aosta,Store,516,3.9,0.016,3.84,1981.44
601275,25.07.2024,7,Liguria,Store,147,4.5,0.041,4.32,635.04
601276,26.07.2024,1,Liguria,Store,437,3.2,0.058,3.01,1315.37
601277,26.07.2024,6,Piemonte,Store,456,3.1,0.04,2.98,1358.88
601278,26.07.2024,6,Lombardia,Restaurant,486,3.1,0.009,3.07,1492.02
601279,26.07.2024,7,Liguria,Store,403,4.5,0.012,4.45,1793.35
601280,26.07.2024,3,Emilia-Romagna,Store,127,3.9,0.054,3.69,468.63
601281,26.07.2024,3,Liguria,Store,103,3.9,0.051,3.7,381.1
601282,26.07.2024,3,Emilia-Romagna,Store,219,3.9,0,3.9,854.1
601283,26.07.2024,3,Lombardia,Store,172,3.9,0.03,3.78,650.16
601284,27.07.2024,6,Lombardia,Store,88,3.1,0.036,2.99,263.12
601285,27.07.2024,6,Toscana,Store,415,3.1,0.004,3.09,1282.35
601286,27.07.2024,4,Emilia-Romagna,Store,1033,3.3,0.028,3.21,3315.93
601287,27.07.2024,1,Lombardia,Restaurant,444,3.2,0.046,3.05,1354.2
601288,27.07.2024,6,Lombardia,Store,423,3.1,0.021,3.03,1281.69
601289,28.07.2024,2,Liguria,Store,267,3.6,0.043,3.45,921.15
601290,28.07.2024,4,Lombardia,Store,10,3.3,0.025,3.22,32.2
601291,28.07.2024,6,Toscana,Restaurant,626,3.1,0.025,3.02,1890.52
601292,28.07.2024,6,Lombardia,Store,1202,3.1,0,3.1,3726.2
601293,28.07.2024,2,Emilia-Romagna,Restaurant,298,3.6,0.035,3.47,1034.06
601294,29.07.2024,4,Lombardia,Store,366,3.3,0.028,3.21,1174.86
601295,29.07.2024,1,Toscana,Restaurant,335,3.2,0.034,3.09,1035.15
601296,29.07.2024,3,Liguria,Private,346,3.9,0.031,3.78,1307.88
601297,29.07.2024,6,Piemonte,Store,234,3.1,0.012,3.06,716.04
601298,29.07.2024,1,Emilia-Romagna,Store,78,3.2,0.036,3.08,240.24
601299,29.07.2024,1,Lombardia,Store,349,3.2,0.029,3.11,1085.39
601300,29.07.2024,1,Piemonte,Store,375,3.2,0.027,3.11,1166.25
601301,29.07.2024,3,Lombardia,Store,320,3.9,0.009,3.86,1235.2
601302,30.07.2024,3,Lombardia,Store,482,3.9,0.028,3.79,1826.78
601303,30.07.2024,1,Lombardia,Private,122,3.2,0.041,3.07,374.54
601304,30.07.2024,3,Lombardia,Store,237,3.9,0,3.9,924.3
601305,30.07.2024,6,Emilia-Romagna,Store,513,3.1,0.051,2.94,1508.22
601306,30.07.2024,2,Lombardia,Store,501,3.6,0,3.6,1803.6
601307,30.07.2024,4,Liguria,Store,209,3.3,0.042,3.16,660.44
601308,30.07.2024,2,Liguria,Store,238,3.6,0,3.6,856.8
601309,30.07.2024,3,Lombardia,Store,101,3.9,0.043,3.73,376.73
601310,31.07.2024,5,Emilia-Romagna,Restaurant,654,2.8,0.071,2.6,1700.4
601311,31.07.2024,5,Liguria,Store,311,2.8,0.049,2.66,827.26
601312,31.07.2024,5,Lombardia,Store,54,2.8,0.052,2.65,143.1
601313,31.07.2024,4,Liguria,Private,691,3.3,0.034,3.19,2204.29
601314,31.07.2024,2,Toscana,Store,693,3.6,0.043,3.45,2390.85
601315,01.08.2024,2,Toscana,Store,450,3.6,0.008,3.57,1606.5
601316,01.08.2024,7,Lombardia,Store,318,4.5,0.002,4.49,1427.82
601317,01.08.2024,5,Lombardia,Store,227,2.8,0.036,2.7,612.9
601318,01.08.2024,2,Lombardia,Restaurant,216,3.6,0.005,3.58,773.28
601319,01.08.2024,1,Liguria,Store,278,3.2,0,3.2,889.6
601320,01.08.2024,3,Toscana,Store,240,3.9,0.004,3.88,931.2
601321,01.08.2024,1,Toscana,Store,243,3.2,0.009,3.17,770.31
601322,01.08.2024,7,Lombardia,Store,171,4.5,0.024,4.39,750.69
601323,01.08.2024,1,Lombardia,Store,260,3.2,0.046,3.05,793
601324,02.08.2024,7,Aosta,Restaurant,8,4.5,0.066,4.2,33.6
601325,02.08.2024,3,Toscana,Store,228,3.9,0.016,3.84,875.52
601326,02.08.2024,7,Emilia-Romagna,Store,38,4.5,0.033,4.35,165.3
601327,02.08.2024,1,Liguria,Store,413,3.2,0.013,3.16,1305.08
601328,02.08.2024,2,Lombardia,Private,271,3.6,0.067,3.36,910.56
601329,02.08.2024,4,Emilia-Romagna,Restaurant,624,3.3,0.056,3.12,1946.88
601330,02.08.2024,3,Emilia-Romagna,Store,421,3.9,0.006,3.88,1633.48
601331,02.08.2024,3,Lombardia,Restaurant,400,3.9,0.025,3.8,1520
601332,03.08.2024,3,Liguria,Store,1406,3.9,0.03,3.78,5314.68
601333,03.08.2024,5,Toscana,Store,535,2.8,0.058,2.64,1412.4
601334,03.08.2024,3,Lombardia,Store,462,3.9,0.046,3.72,1718.64
601335,04.08.2024,4,Emilia-Romagna,Store,375,3.3,0.045,3.15,1181.25
601336,04.08.2024,4,Liguria,Store,368,3.3,0.026,3.21,1181.28
601337,04.08.2024,1,Aosta,Store,257,3.2,0,3.2,822.4
601338,04.08.2024,7,Lombardia,Store,132,4.5,0.015,4.43,584.76
601339,04.08.2024,4,Liguria,Store,114,3.3,0,3.3,376.2
601340,04.08.2024,6,Lombardia,Store,369,3.1,0,3.1,1143.9
601341,04.08.2024,2,Lombardia,Store,219,3.6,0.045,3.44,753.36
601342,04.08.2024,2,Aosta,Store,137,3.6,0.002,3.59,491.83
601343,04.08.2024,1,Lombardia,Store,83,3.2,0.01,3.17,263.11
601344,04.08.2024,4,Emilia-Romagna,Restaurant,349,3.3,0.04,3.17,1106.33
601345,05.08.2024,2,Liguria,Store,830,3.6,0.025,3.51,2913.3
601346,05.08.2024,2,Lombardia,Store,950,3.6,0.004,3.59,3410.5
601347,05.08.2024,2,Liguria,Store,623,3.6,0.041,3.45,2149.35
601348,06.08.2024,4,Emilia-Romagna,Private,234,3.3,0,3.3,772.2
601349,06.08.2024,7,Lombardia,Restaurant,22,4.5,0.058,4.24,93.28
601350,06.08.2024,6,Liguria,Store,409,3.1,0.045,2.96,1210.64
601351,06.08.2024,4,Emilia-Romagna,Store,431,3.3,0.022,3.23,1392.13
601352,06.08.2024,6,Lombardia,Store,662,3.1,0.002,3.09,2045.58
601353,06.08.2024,3,Lombardia,Store,645,3.9,0.056,3.68,2373.6
601354,07.08.2024,4,Lombardia,Store,277,3.3,0.05,3.13,867.01
601355,07.08.2024,2,Lombardia,Store,198,3.6,0.031,3.49,691.02
601356,07.08.2024,7,Liguria,Store,1119,4.5,0.003,4.49,5024.31
601357,07.08.2024,1,Liguria,Store,623,3.2,0.009,3.17,1974.91
601358,07.08.2024,1,Toscana,Store,186,3.2,0.022,3.13,582.18
601359,08.08.2024,5,Toscana,Restaurant,208,2.8,0.049,2.66,553.28
601360,08.08.2024,7,Liguria,Store,283,4.5,0.025,4.39,1242.37
601361,08.08.2024,7,Lombardia,Store,258,4.5,0.045,4.3,1109.4
601362,08.08.2024,1,Aosta,Store,99,3.2,0.035,3.09,305.91
601363,08.08.2024,5,Lombardia,Store,317,2.8,0.039,2.69,852.73
601364,08.08.2024,1,Emilia-Romagna,Restaurant,287,3.2,0.02,3.14,901.18
601365,08.08.2024,4,Aosta,Restaurant,207,3.3,0.001,3.3,683.1
601366,08.08.2024,5,Liguria,Restaurant,152,2.8,0.046,2.67,405.84
601367,08.08.2024,4,Emilia-Romagna,Store,307,3.3,0.04,3.17,973.19
601368,08.08.2024,1,Lombardia,Restaurant,285,3.2,0.041,3.07,874.95
601369,09.08.2024,6,Lombardia,Restaurant,595,3.1,0.02,3.04,1808.8
601370,09.08.2024,5,Lombardia,Store,316,2.8,0.034,2.7,853.2
601371,09.08.2024,7,Liguria,Private,613,4.5,0.014,4.44,2721.72
601372,09.08.2024,3,Emilia-Romagna,Store,31,3.9,0.008,3.87,119.97
601373,09.08.2024,1,Emilia-Romagna,Store,632,3.2,0.033,3.09,1952.88
601374,09.08.2024,7,Liguria,Store,216,4.5,0.033,4.35,939.6
601375,10.08.2024,6,Lombardia,Private,316,3.1,0.03,3.01,951.16
601376,10.08.2024,7,Lombardia,Store,391,4.5,0.02,4.41,1724.31
601377,10.08.2024,2,Piemonte,Store,185,3.6,0,3.6,666
601378,10.08.2024,3,Liguria,Restaurant,81,3.9,0.04,3.74,302.94
601379,10.08.2024,6,Emilia-Romagna,Store,401,3.1,0.06,2.91,1166.91
601380,10.08.2024,1,Lombardia,Private,346,3.2,0.064,3,1038
601381,10.08.2024,2,Liguria,Store,358,3.6,0.046,3.43,1227.94
601382,10.08.2024,1,Emilia-Romagna,Restaurant,309,3.2,0.035,3.09,954.81
601383,10.08.2024,2,Liguria,Store,16,3.6,0.028,3.5,56
601384,11.08.2024,1,Piemonte,Store,260,3.2,0.003,3.19,829.4
601385,11.08.2024,2,Liguria,Restaurant,10,3.6,0.033,3.48,34.8
601386,11.08.2024,2,Lombardia,Store,565,3.6,0.043,3.45,1949.25
601387,11.08.2024,3,Lombardia,Store,54,3.9,0.06,3.67,198.18
